,quantity,size,price,name,category,month,day_name,hour,total_price,time_category
27323,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Monday,12,11.0,Lunch
27324,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,12,11.0,Lunch
27325,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,13,11.0,Lunch
27326,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Wednesday,11,11.0,Lunch
27327,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Thursday,13,11.0,Lunch
27328,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Friday,18,11.0,Dinner
27329,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Friday,21,11.0,Dinner
27330,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Saturday,13,11.0,Lunch
27331,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Sunday,17,11.0,Afternoon
27332,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,11,11.0,Lunch
27333,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Wednesday,18,11.0,Dinner
27334,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Thursday,19,11.0,Dinner
27335,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Friday,15,11.0,Afternoon
27336,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Friday,16,11.0,Afternoon
27337,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Sunday,13,11.0,Lunch
27338,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Sunday,14,11.0,Lunch
27339,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Sunday,19,11.0,Dinner
27340,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Sunday,21,11.0,Dinner
27341,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Monday,18,11.0,Dinner
27342,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Monday,21,11.0,Dinner
27343,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,13,11.0,Lunch
27344,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,14,11.0,Lunch
27345,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Wednesday,19,11.0,Dinner
27346,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Thursday,11,11.0,Lunch
27347,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Thursday,13,11.0,Lunch
27348,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Friday,16,11.0,Afternoon
27349,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Saturday,17,11.0,Afternoon
27350,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Saturday,18,11.0,Dinner
27351,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Saturday,18,11.0,Dinner
27352,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Sunday,14,11.0,Lunch
27353,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Sunday,15,11.0,Afternoon
27354,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Monday,12,11.0,Lunch
27355,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,13,11.0,Lunch
27356,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,17,11.0,Afternoon
27357,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,18,11.0,Dinner
27358,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,June,Tuesday,18,11.0,Dinner
27359,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,11,11.0,Lunch
27360,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,13,11.0,Lunch
27361,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,19,11.0,Dinner
27362,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,20,11.0,Dinner
27363,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Thursday,11,11.0,Lunch
27364,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Thursday,17,11.0,Afternoon
27365,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Friday,18,11.0,Dinner
27366,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Saturday,18,11.0,Dinner
27367,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Saturday,21,11.0,Dinner
27368,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Sunday,19,11.0,Dinner
27369,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Sunday,19,11.0,Dinner
27370,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,12,11.0,Lunch
27371,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,12,11.0,Lunch
27372,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,14,11.0,Lunch
27373,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,17,11.0,Afternoon
27374,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,19,11.0,Dinner
27375,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,14,11.0,Lunch
27376,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,19,11.0,Dinner
27377,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Friday,18,11.0,Dinner
27378,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Sunday,14,11.0,Lunch
27379,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,11,11.0,Lunch
27380,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,12,11.0,Lunch
27381,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,19,11.0,Dinner
27382,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,12,11.0,Lunch
27383,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,20,11.0,Dinner
27384,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Thursday,17,11.0,Afternoon
27385,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Friday,14,11.0,Lunch
27386,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Friday,20,11.0,Dinner
27387,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Sunday,13,11.0,Lunch
27388,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Sunday,21,11.0,Dinner
27389,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,13,11.0,Lunch
27390,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,13,11.0,Lunch
27391,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,13,11.0,Lunch
27392,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,15,11.0,Afternoon
27393,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,13,11.0,Lunch
27394,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,16,11.0,Afternoon
27395,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,13,11.0,Lunch
27396,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,17,11.0,Afternoon
27397,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,17,11.0,Afternoon
27398,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Thursday,13,11.0,Lunch
27399,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Thursday,17,11.0,Afternoon
27400,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Friday,11,11.0,Lunch
27401,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Saturday,11,11.0,Lunch
27402,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Saturday,11,11.0,Lunch
27403,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Monday,15,11.0,Afternoon
27404,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,12,11.0,Lunch
27405,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,15,11.0,Afternoon
27406,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Tuesday,18,11.0,Dinner
27407,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Wednesday,19,11.0,Dinner
27408,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Thursday,11,11.0,Lunch
27409,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Friday,13,11.0,Lunch
27410,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,July,Friday,17,11.0,Afternoon
27411,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,11,11.0,Lunch
27412,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,18,11.0,Dinner
27413,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,20,11.0,Dinner
27414,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,20,11.0,Dinner
27415,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,16,11.0,Afternoon
27416,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,17,11.0,Afternoon
27417,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Tuesday,11,11.0,Lunch
27418,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Tuesday,12,11.0,Lunch
27419,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Tuesday,17,11.0,Afternoon
27420,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Wednesday,21,11.0,Dinner
27421,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Thursday,19,11.0,Dinner
27422,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Thursday,19,11.0,Dinner
27423,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,11,11.0,Lunch
27424,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,21,11.0,Dinner
27425,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,12,11.0,Lunch
27426,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,18,11.0,Dinner
27427,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,21,11.0,Dinner
27428,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,22,11.0,Late Night
27429,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,22,11.0,Late Night
27430,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,14,11.0,Lunch
27431,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,17,11.0,Afternoon
27432,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,18,11.0,Dinner
27433,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,12,11.0,Lunch
27434,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Tuesday,14,11.0,Lunch
27435,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Tuesday,19,11.0,Dinner
27436,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Wednesday,16,11.0,Afternoon
27437,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Wednesday,19,11.0,Dinner
27438,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Thursday,12,11.0,Lunch
27439,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Thursday,12,11.0,Lunch
27440,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,22,11.0,Late Night
27441,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,17,11.0,Afternoon
27442,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,12,11.0,Lunch
27443,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,17,11.0,Afternoon
27444,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,21,11.0,Dinner
27445,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Tuesday,15,11.0,Afternoon
27446,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Wednesday,22,11.0,Late Night
27447,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Thursday,14,11.0,Lunch
27448,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,12,11.0,Lunch
27449,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,18,11.0,Dinner
27450,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,18,11.0,Dinner
27451,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,19,11.0,Dinner
27452,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,21,11.0,Dinner
27453,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,12,11.0,Lunch
27454,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,14,11.0,Lunch
27455,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,18,11.0,Dinner
27456,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,12,11.0,Lunch
27457,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,17,11.0,Afternoon
27458,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,12,11.0,Lunch
27459,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Tuesday,12,11.0,Lunch
27460,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Tuesday,17,11.0,Afternoon
27461,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,12,11.0,Lunch
27462,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,13,11.0,Lunch
27463,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Friday,13,11.0,Lunch
27464,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,16,11.0,Afternoon
27465,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Saturday,22,11.0,Late Night
27466,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,17,11.0,Afternoon
27467,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Sunday,20,11.0,Dinner
27468,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,11,11.0,Lunch
27469,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,11,11.0,Lunch
27470,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,13,11.0,Lunch
27471,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,August,Monday,15,11.0,Afternoon
27472,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,17,11.0,Afternoon
27473,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,20,11.0,Dinner
27474,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,21,11.0,Dinner
27475,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,12,11.0,Lunch
27476,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Thursday,13,11.0,Lunch
27477,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Friday,12,11.0,Lunch
27478,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Friday,16,11.0,Afternoon
27479,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Friday,17,11.0,Afternoon
27480,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Sunday,14,11.0,Lunch
27481,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Sunday,15,11.0,Afternoon
27482,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Sunday,18,11.0,Dinner
27483,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Sunday,18,11.0,Dinner
27484,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Monday,11,11.0,Lunch
27485,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,21,11.0,Dinner
27486,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,15,11.0,Afternoon
27487,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,16,11.0,Afternoon
27488,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Thursday,12,11.0,Lunch
27489,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Friday,14,11.0,Lunch
27490,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Friday,18,11.0,Dinner
27491,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Saturday,15,11.0,Afternoon
27492,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Sunday,19,11.0,Dinner
27493,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Monday,13,11.0,Lunch
27494,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,11,11.0,Lunch
27495,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,13,11.0,Lunch
27496,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,12,11.0,Lunch
27497,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,13,11.0,Lunch
27498,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,15,11.0,Afternoon
27499,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,15,11.0,Afternoon
27500,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Thursday,13,11.0,Lunch
27501,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Thursday,15,11.0,Afternoon
27502,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Thursday,19,11.0,Dinner
27503,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Friday,20,11.0,Dinner
27504,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Friday,21,11.0,Dinner
27505,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Saturday,18,11.0,Dinner
27506,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Sunday,18,11.0,Dinner
27507,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Monday,12,11.0,Lunch
27508,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Monday,17,11.0,Afternoon
27509,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Monday,21,11.0,Dinner
27510,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Monday,21,11.0,Dinner
27511,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,13,11.0,Lunch
27512,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,13,11.0,Lunch
27513,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,14,11.0,Lunch
27514,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,13,11.0,Lunch
27515,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,17,11.0,Afternoon
27516,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Saturday,12,11.0,Lunch
27517,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Sunday,15,11.0,Afternoon
27518,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Sunday,19,11.0,Dinner
27519,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Tuesday,14,11.0,Lunch
27520,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,19,11.0,Dinner
27521,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,September,Wednesday,21,11.0,Dinner
27522,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Thursday,12,11.0,Lunch
27523,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Thursday,14,11.0,Lunch
27524,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Thursday,19,11.0,Dinner
27525,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Friday,11,11.0,Lunch
27526,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,15,11.0,Afternoon
27527,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,20,11.0,Dinner
27528,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Friday,12,11.0,Lunch
27529,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Friday,22,11.0,Late Night
27530,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,12,11.0,Lunch
27531,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,12,11.0,Lunch
27532,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,14,11.0,Lunch
27533,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,22,11.0,Late Night
27534,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Wednesday,12,11.0,Lunch
27535,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Thursday,15,11.0,Afternoon
27536,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Friday,11,11.0,Lunch
27537,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Friday,14,11.0,Lunch
27538,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Friday,20,11.0,Dinner
27539,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Friday,21,11.0,Dinner
27540,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,15,11.0,Afternoon
27541,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,19,11.0,Dinner
27542,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,19,11.0,Dinner
27543,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,22,11.0,Late Night
27544,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,12,11.0,Lunch
27545,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,12,11.0,Lunch
27546,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,13,11.0,Lunch
27547,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,17,11.0,Afternoon
27548,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,17,11.0,Afternoon
27549,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Wednesday,13,11.0,Lunch
27550,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Wednesday,17,11.0,Afternoon
27551,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Thursday,22,11.0,Late Night
27552,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,13,11.0,Lunch
27553,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,14,11.0,Lunch
27554,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,18,11.0,Dinner
27555,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Saturday,21,11.0,Dinner
27556,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Sunday,18,11.0,Dinner
27557,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Tuesday,12,11.0,Lunch
27558,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Wednesday,13,11.0,Lunch
27559,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Wednesday,19,11.0,Dinner
27560,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Thursday,16,11.0,Afternoon
27561,1,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,October,Thursday,17,11.0,Afternoon
